#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:tree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:tree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:tree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:tree">
#                    <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="BE8078s92=92,NYCH09s93=93,SE01s92=92,SE05s91=91,MON1s92=92,BE1587s89=89,BE614s93=93,BE12005s94=94,BE174s95=95,BE12350s96=96,BE12216s96=96,BE11600s94=94,SE10s92=92,MAD6s92=92,BE15471s97=97,SE03s91=91,MAD2s93=93,BE10490s93=93,SE11s95=95,NYCH17s93=93,MAD6s93=93,MAD8s92=92,MAD1s93=93,BE13280s99=99,BE13192s99=99,BE1061s100=100,BE16s100=100,BE2122s100=100,BE1556s101=101,BE800s100=100,BE1441s101=101,BE11976s100=100,BE64s101=101,BE822s100=100,BE13281s99=99,BE1936s100=100,BE1835s101=101,BE1937s100=100,BE1224s101=101,BE2149s100=100,BE1343s101=101,BE1836s101=101,BE1717s101=101,BE112s101=101,BE1150s100=100,BE797s100=100,BE944s100=100,BE14536s98=98,BIR6190s89=89,MON1s90=90,WV12342s84=84,BE2584s85=85,BE933s88=88,WV5222s81=81,BE156s84=84,S2s76=76,BE11030s100=100,BE11129s100=100,BE11091s100=100,BE519s101=101,BE13425s99=99,BE004s102=102,SE12s97=97,BE14808s98=98,SE02s98=98,BE11s101=101,BE13393s99=99,BE14898s98=98,BE332s102=102,BE12028s100=100,BE14461s98=98,MON2s88=88,NYCH57s94=94,BE11465s94=94,MON1s89=89,BE15752s97=97,SE05s96=96,BE13551s95=95,BE12895s95=95,SE10s91=91,SE11s92=92,SE12s94=94,BE1591s90=90,BE512s95=95,SE01s95=95,BE4147s87=87,BE071s88=88,BE538s88=88,BE204s84=84,BE183s85=85,BE076s86=86,BE2466s85=85,BE4763s88=88,BE76s86=86,BE339s86=86,BE3252s86=86,BE410s86=86,WV23836s88=88,BE13462s99=99,BE11584s101=101,BE13412s99=99,SE12s95=95,BE12243s96=96,SE08s96=96,SE09s92=92,SE12s92=92,BE6274s91=91,MADs91=91,BE1440s92=92,BE6460s91=91,BE305s89=89,BE3785s87=87,BE307s87=87,BE119s87=87,BE138s90=90,BE191s90=90,BE369s90=90,MON9s91=91,BIR642s89=89,WV19983s87=87,MON5s91=91,MON51s90=90,MON9s92=92,NYCH34s94=94,BIR1734s89=89,WV2780s79=79,WV6973s82=82,AUSA2s61=61,USALongs56=56">
#                        <taxa id="TaxonSet.RSV2_1" spec="beast.evolution.alignment.TaxonSet">
#                            <alignment filter="3::3" id="RSV2_1" spec="beast.evolution.alignment.FilteredAlignment">
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.RSV2_1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M">-5.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_1" name="distribution">
#            <parameter id="kappa.s:RSV2_1" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_2" name="distribution">
#            <parameter id="kappa.s:RSV2_2" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.RSV2_2" name="distr">
#                <parameter estimate="false" id="RealParameter.4.RSV2_2" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.RSV2_2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_3" name="distribution">
#            <parameter id="kappa.s:RSV2_3" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.RSV2_3" name="distr">
#                <parameter estimate="false" id="RealParameter.4.RSV2_3" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.RSV2_3" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:tree" name="distribution" x="@popSize.t:tree">
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@RSV2_1" id="treeLikelihood.RSV2_1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:RSV2_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_1" kappa="@kappa.s:RSV2_1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_1" id="empiricalFreqs.s:RSV2_1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.RSV2_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@RSV2" filter="1::3" id="RSV2_2" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:RSV2_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_2" kappa="@kappa.s:RSV2_2" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_2" id="empiricalFreqs.s:RSV2_2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.RSV2_3" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@RSV2" filter="2::3" id="RSV2_3" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:RSV2_3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_3" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_3" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_3" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_3" kappa="@kappa.s:RSV2_3" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_3" id="empiricalFreqs.s:RSV2_3" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	TreeHeight	clockRate	kappa.1	kappa.2	kappa.3	mutationRate.1	mutationRate.2	mutationRate.3	popSize	CoalescentConstant
0	-45852.25770047618	-45560.93927698226	-291.31842349391735	-14576.684114861508	-15466.625849991073	-15517.629312129677	48.40576739159645	1.0	2.0	2.0	2.0	1.0	1.0	1.0	0.3	-277.7842341118015
400	-30972.869642047724	-30844.281222847618	-128.58841920010562	-6360.615603785896	-15673.694038391855	-8809.971580669864	48.40576739159645	0.5564928544753848	2.0	2.0	2.0	0.3542286210200689	2.102610926580144	0.5400853505951206	0.8738391813671283	-116.33681533751356
800	-27676.509504298265	-27568.81439952003	-107.69510477823627	-5252.760292104629	-15475.703592774542	-6840.350514640856	48.184179677403016	0.5067482931834588	2.0	2.0	2.0	0.2438423027038066	2.536122778599508	0.21643416775717955	0.778860201781398	-95.91392267465679
1200	-23518.242508295338	-23422.986900520686	-95.25560777465112	-4643.573851110077	-12340.532118815538	-6438.880930595069	46.99012119507914	0.36014434561485004	2.0	2.9217704391091948	3.904423159725773	0.16364965945118173	2.536122778599508	0.29624494128003004	0.771982520843504	-83.70037464471166
1600	-19326.753702368434	-19230.674566596717	-96.07913577171806	-4339.524117054554	-8432.044468774006	-6459.1059807681595	46.99012119507914	0.2178445784084431	2.0	2.9217704391091948	5.00300507002278	0.16364965945118173	1.999430008616931	0.8329377112626073	0.637677244413819	-86.09195918716408
2000	-15346.689587367931	-15207.335725126717	-139.35386224121504	-4114.8692034472315	-5456.7028388267345	-5635.763682852752	47.27551356825385	0.054815221577143435	2.0	2.9217704391091948	5.00300507002278	0.7884260538764046	1.0954764982946923	1.1150899528473623	0.8337512331328236	-132.9387658773388
2400	-14456.788100006108	-14215.676928321609	-241.11117168449877	-3822.4675133700125	-5085.534575126388	-5307.674839825208	47.1736093204053	0.03189864232606944	2.0	2.9217704391091948	5.00300507002278	0.7884260538764046	1.0954764982946923	1.1150899528473623	1.8730857545049806	-235.06060966306717
2800	-13578.558053508395	-13320.972544607557	-257.5855089008378	-3597.4527905906275	-4714.022718797394	-5009.497035219537	47.1736093204053	0.029448234548447895	2.0	4.250427817923525	5.00300507002278	0.6268382074040975	1.0921301649851056	1.2792546666936737	1.948999257849079	-251.2155323985597
3200	-12733.854652928687	-12449.306202094042	-284.5484508346457	-3401.669022303077	-4322.954366180855	-4724.682813610111	47.1736093204053	0.025129876250203038	2.0	11.875043209842087	7.802436588678721	0.6268382074040975	1.0921301649851056	1.2792546666936737	3.1273780877727466	-275.6655660889369
3600	-11808.285959686418	-11509.240153702685	-299.0458059837327	-3126.749597924277	-3987.139610794239	-4395.3509449841695	46.43220445141506	0.021609346229409916	2.0	11.875043209842087	7.802436588678721	0.6268382074040975	1.0921301649851056	1.2792546666936737	3.459051828441389	-290.3329132555467
4000	-11460.245692757666	-11148.388605401362	-311.85708735630374	-3000.0475381563997	-3869.20725651229	-4279.133810732672	46.61791996671046	0.01865605010543397	3.3453415332150156	11.875043209842087	9.157210833366136	0.7069801913413525	1.0335411877275975	1.2580832885088662	3.4573590283644733	-302.6199018272137
4400	-10892.227304866428	-10565.823888648178	-326.40341621825087	-2824.504465564068	-3650.2918781362782	-4091.027544947832	46.61791996671046	0.017729136600789692	6.548128462831099	11.875043209842087	9.157210833366136	0.7069801913413525	1.0335411877275975	1.2580832885088662	5.076085534420005	-315.9603716902892
4800	-10783.920494123164	-10451.646294100146	-332.2742000230169	-2802.850866746965	-3599.999093453919	-4048.7963338992618	46.61791996671046	0.01679286894680638	6.548128462831099	11.875043209842087	16.032508272956395	0.7069801913413525	1.0325260119402428	1.2590984642962209	3.548516893409119	-321.1802647275131
5200	-10489.196682918848	-10145.391954376457	-343.80472854239025	-2712.8087513104606	-3480.2056053792808	-3952.377597686716	46.61791996671046	0.015045176002113868	6.548128462831099	11.875043209842087	12.887741521601589	0.7069801913413525	1.0842240217946388	1.2074004544418249	4.924979723279567	-333.00433340663255
5600	-9993.962170870178	-9643.953027147516	-350.0091437226621	-2578.7128372737766	-3286.843128179982	-3778.3970616937568	46.61791996671046	0.014575715320049596	6.548128462831099	11.875043209842087	12.887741521601589	0.7069801913413525	1.0842240217946388	1.2074004544418249	4.497784241355165	-339.347160583018
6000	-9759.394744969215	-9402.893499941223	-356.5012450279914	-2519.916931350546	-3192.3114183837306	-3690.6651502069476	46.32071207667448	0.01419734707250437	6.548128462831099	11.875043209842087	12.887741521601589	0.7069801913413525	1.0317293637555656	1.2598951124808981	4.905400691001238	-345.791578742854
6400	-9616.334217257643	-9261.1928325756	-355.1413846820437	-2471.2597275641306	-3141.9849044497414	-3647.9482005617288	46.32071207667448	0.012130423567414863	7.268064654579873	11.875043209842087	12.887741521601589	0.7069801913413525	1.0317293637555656	1.2598951124808981	5.460385015464411	-344.3825161689231
6800	-9526.269646953879	-9164.570061944796	-361.6995850090823	-2444.3625688284496	-3119.9138101024296	-3600.2936830139165	46.49856066793731	0.01208402688949847	7.946270866419863	11.875043209842087	12.887741521601589	0.6941735794098831	1.0444749918206946	1.2598951124808981	4.779779390433328	-350.9311978586286
7200	-9177.101330127216	-8803.426276227776	-373.6750538994398	-2331.085439156147	-2990.011547333503	-3482.329289738126	46.49856066793731	0.011178597457863348	7.946270866419863	11.875043209842087	12.887741521601589	0.708932955919709	1.0297858980561536	1.2598951124808981	5.559513952950359	-362.86060903805776
7600	-9031.030566220876	-8638.362604625901	-392.6679615949744	-2274.422409381796	-2942.439555646716	-3421.500639597388	46.49856066793731	0.010510059854351293	7.946270866419863	11.875043209842087	12.887741521601589	0.708932955919709	1.0458619942570233	1.2438190162800284	7.576327665036442	-381.6244303018091
8000	-8857.116291001006	-8457.264909666712	-399.85138133429507	-2221.99155660202	-2872.767760847872	-3362.50559221682	46.41163104821295	0.009229867227002862	7.946270866419863	11.875043209842087	12.887741521601589	0.708932955919709	1.0458619942570233	1.2438190162800284	7.932329337640865	-388.92337847998783
8400	-8486.36189353571	-8069.77912729062	-416.58276624508983	-2105.872424455297	-2763.5970190071944	-3200.3096838281294	46.41163104821295	0.007112835087329508	7.946270866419863	11.875043209842087	12.887741521601589	0.6904170926497644	0.9854088492674697	1.3226998537620507	8.324489988352704	-405.89780335301424
8800	-8349.254010642133	-7898.318055773989	-450.93595486814377	-2049.974233407114	-2677.0831997623204	-3171.260622604554	46.19935058525799	0.007460823220199279	7.946270866419863	11.875043209842087	11.425076194328101	0.6904170926497644	0.9854088492674697	1.3226998537620507	10.392553920292787	-440.2147623366258
9200	-8116.052264113735	-7650.854695315515	-465.19756879822	-2002.6892972718852	-2585.7474980738684	-3062.417899969761	47.9519212784111	0.006410075872750762	7.946270866419863	11.875043209842087	11.425076194328101	0.6904170926497644	0.9472321938943536	1.360876509135167	11.472906748637007	-454.5317993191494
9600	-7910.801686927	-7444.2058541071865	-466.5958328198137	-1949.786876496714	-2522.392559790246	-2972.026417820226	47.9519212784111	0.005720796302293153	7.946270866419863	11.875043209842087	11.425076194328101	0.6904170926497644	0.9472321938943536	1.360876509135167	14.930480585894768	-455.7726365199665
10000	-7830.163716407963	-7360.810311854153	-469.35340455381	-1932.952308034895	-2476.8913062429524	-2950.9666975763057	47.9519212784111	0.005659749466850034	7.946270866419863	11.875043209842087	11.425076194328101	0.6904170926497644	0.9472321938943536	1.360876509135167	13.17529535137664	-458.664837464013
10400	-7705.4738726922205	-7226.681281527712	-478.7925911645089	-1887.2488442254848	-2413.923039539078	-2925.509397763149	47.15022757163087	0.005659749466850034	7.946270866419863	11.875043209842087	11.425076194328101	0.6469861821880595	0.990456290496717	1.360876509135167	14.735523149029031	-467.99210646705404
10800	-7554.683057398516	-7067.388736621295	-487.29432077722123	-1833.9625818288664	-2369.2469093973555	-2864.1792453950725	47.15022757163087	0.0054032529574606775	7.946270866419863	11.875043209842087	11.425076194328101	0.6469861821880595	0.990456290496717	1.360876509135167	15.930850598869252	-476.4563539737622
11200	-7401.839516981736	-6907.259820712151	-494.5796962695849	-1777.0748860116257	-2312.309048882612	-2817.8758858179135	47.412725187137774	0.004753574360616041	7.946270866419863	11.875043209842087	11.425076194328101	0.6565204651291389	0.9809674089029761	1.360876509135167	18.343137827456083	-483.7054854313074
